tweet_id,label,tweet
7.13E+17,0,all this baseball has been really cutting into my true passion steroid use url
2.61E+17,1,the amount of tylenol and ibuprofen i have taken today is slightly ridiculous neverendingmigraine
8.14E+17,0,warm compress and milk yourself by hand where the pain is and take acetaminophen
6.48E+17,0,i forreal think xanax just got the same label as triple cs for me
6.40E+17,0,user_mention irrelevant this is one topic stay on it or go find some adderall
7.22E+17,1,user_mention esthers given me some super strong soluble ibuprofen and its making me gag
6.41E+17,0,user_mention ativan but seriously having people who believe in you helps the most bpdchat
6.44E+17,0,user_mention i swear mets should offer xanax as a giveaway to calm down people
8.03E+17,0,my son really doesnt feel good now i think these steroids are too strong
3.71E+17,0,inside outside crib exersaucer fed changed nursed ergo tylenol nothing works screamingbaby tiredmama whowantshairanyway
6.40E+17,0,is clonazepam straight a prescript stiffener on account of jump attacks conjunction phobias yffabtsze
6.39E+17,0,user_mention numpang jual poppers lube viagra supplement dildo pelicin vakum sex toys lainnya invite
6.58E+17,0,user_mention yeah i have the nose spray for her though tylenol just in case
6.39E+17,0,claudia from user_mention tells user_mention that deaths mentioning driving rise in drug rated deaths
6.49E+17,0,user_mention user_mention user_mention user_mention user_mention carvel is to friendlys as ambien is to crack
7.93E+17,0,holy fuck this guy wisny even lying christie winched the real methadone mick url
5.37E+17,0,i added a video to a user_mention playlist url worlds greatest stretch on steroids
7.41E+17,1,thank you i cant shake this fever for some reason tylenol isnt working anymore
7.66E+17,1,my ass took a motrin pm at work this morning i was sleepy ash
6.39E+17,0,ir has done special provision of lower berth to seniorcitizens above yrs is in
5.42E+17,0,user_mention bahaha well apparently if you dont have xanax she wont like you emo_pos
6.39E+17,0,user_mention numpang jual poppers lube viagra supplement dildo pelicin vakum sex toys lainnya invite
7.65E+17,0,he got some baby cough medicine tylenol to keep him for getting a fever
6.48E+17,0,user_mention a gaming of kicking rugby is akin to taking a pallett of valium
4.25E+17,0,i hope you know i live tonight through methadone highs this life is over
5.98E+17,0,user_mention i got her some baby tylenol im fina give her some of that
4.27E+17,1,resting up after her second steroid shot and second round of breathing treatments url
7.77E+17,1,officially have the worst back pain in the world paracetamol literally doesnt touch it
6.44E+17,0,user_mention shokugeki no soma s megumi good something accurate on your list for once
6.38E+17,1,user_mention i had a gin and exotic tramadol and a mile bike ride emo_pos
6.44E+17,0,i need to sleep in a tub of liquid advil and voltaren danceisback ohmyback
6.41E+17,0,i love hot links burp but they dont love me digel alkaseltzer maalox nexium
7.89E+17,1,my teeth are aching so bad hopefully this ibuprofen knocks me the f out
5.66E+17,1,these after birth pains still killing me need a stronger dose of that ibuprofen
4.28E+17,0,user_mention tq doakn biasa bole telan painkillers skrg xbole doc pb bg panadol saje
6.39E+17,0,no more tears my heart ir dry i dont laugh and i dont cry
4.16E+17,1,ibuprofen and a v8 had better make me forget what christmas did to me
6.45E+17,0,hope to god this cocodamol knocks me out so i get a decent sleep
5.44E+17,0,i dropped my advil down the drain and now my drug deal is ruined
6.44E+17,1,imitrex and ibuprofen work i just hate to take it so often user_mention user_mention
4.06E+17,0,i almost cried when my tia told me my cousin finished the ibuprofen lmfao
7.46E+17,1,took two advils now its back to work not even pain can stop me
8.14E+17,0,kleptocracy on steroids trump taps his companys lawyer to handle international negotiations url dirtydonald
7.77E+17,0,ous stadium is like on steroids the size of byus stadium it was unreal
6.47E+17,0,user_mention elavil is another name for amitriptyline doxepin and surmontil are also tricyclic antidepressants
6.40E+17,0,i hope i can listen to percocet stripper joint in heaven man i swear
6.41E+17,1,i take xanax one day try to figure what happened that day for days
4.13E+17,1,popped ibuprofens put the bottle in my purse i should be good for awhile
2.66E+17,0,user_mention men that wanna feel better do all it is is extra strong ibuprofen
5.80E+17,0,thoughts user_mention tylenol no longer deemed a pain reliever for babies and toddlers url
3.67E+17,0,my little brother walks like a little steroid monster hes huge now timeflies notmybabynomore
8.05E+17,0,def think i saw her doing the slow motion cat daddy on methadone mile
7.88E+17,0,new jama peds study highlights the importance of steroids for preemie lung development url
6.44E+17,0,have to be up at lulz anyone have a spare valium theyre not using
6.41E+17,0,im taking my adderall the next time i play soccer i get too distracted
6.44E+17,0,cruz sounds like hes in a commercial selling zoloft or some other pharmaceutical gopdebate
7.21E+17,1,my head been hurting in a row i just woke up took an ibuprofen
8.17E+17,1,nah u good bro im on an antibiotic steroid decongestant and cough suppressant lmao
2825448242,0,also believe that steroids eventually will be an accepted part of sports and society
7.38E+17,1,finally took some ibuprofen and my headache and stomach ache finally went away
6.41E+17,0,lmao my classmate is already like i need some adderall for this am
6.44E+17,1,probably shouldnt have taken so much cocodamol before college im so spaced out
8.23E+17,1,i just made me and lexi fucking zoloft cocktails each sprinkled with xanax
6.67E+17,1,poppin pills like an adult advil dayquil mucinex and birth control adulted grownzone
4.46E+17,1,only thing i ate today were ibuprofen pills so can i die yet
6.41E+17,0,user_mention dont be surprised if you see me walking around norco campus today
6.39E+17,1,i really need voltarol in my life my knees hurt so much consequenceofexercise
5.02E+17,0,user_mention aww poor baby they gave u any tylenol or motrin for her
6.36E+17,1,user_mention love it yes my dear night night methotrexate day too yes night
6.40E+17,0,i will never pop another xanax pill on my lil brother and sister
6.44E+17,0,but if im off prednisone my arthritis might flare up really bad emo_pos
6.38E+17,0,i love xanax i love keisha i love drugs i love da feeling
3.89E+17,0,user_mention and if steroids were legal youd still be playing in the show
5.18E+17,0,i love a bitch off xanax pills watch how she get turned up
8.18E+17,1,i take at least ibuprofen twice a day headaches never fckn go away
6.41E+17,1,its like i started taking my adderall again thats how awake i am
6.47E+17,1,user_mention user_mention gawd i hate neurontin i hate screwing that shit up dammit
6.43E+17,0,gonna put my dog on prozac so shell stop acting like a cat
4.80E+17,0,thanks for the homer tips user_mention ps i am not taking steroids haha
3.54E+17,0,user_mention haha just keep cleaning it use rubbing alcohol take some ibuprofen too
6.84E+17,1,user_mention dude same ive had it all day not even tylenol is helping
6.39E+17,1,take another ambien orr like im tryna sleep how come its not working
6.44E+17,0,in the two5 with my woe we out our bodies on these xanax
3.12E+17,1,my arm is killing me from the steroids shot the doctor gave me
6.40E+17,0,remember all the boys were munchin down the xanax for the leaving emo_pos
2.62E+17,0,user_mention haha okay i will just keep some tylenol handy just in case
1.62E+16,0,what you saying im a wimp i got motrin im good taylors mom
8.00E+17,1,i dont think motrin is suppose to make you sleepy im drowsy af
8.22E+17,0,infants ibuprofen like once a day a cold teething cloth and prayer url
7.80E+17,1,paracetamol do absolutely nothing and its shit being able to take nothing else
6.41E+17,0,user_mention user_mention of course not i was saying we should ask for tam
6.39E+17,0,welcome to the twittersphere user_mention a great place for auspol publicdiplomacy sportsdiplomacy ir
6.41E+17,0,but i kind of like the morphine triple x double bottle lean codeine
6.41E+17,0,tonights the last time ill ever get to come to the norco fair
6.41E+17,0,ive been waiting to hear this all summer woo ambien dance party giggles
7.83E+17,0,i hope kaine gets his valium now thank god thats over vpdebate hillarysucks
1.19E+17,1,user_mention lmao fuck you i actually havent taken anything but ibuprofen today suckmyballs
6.46E+17,0,tropical depression heading for phoenix bring it on ive got some tropical prozac
6.37E+17,0,this dude has liquid xanax in a eye drop bottle i have never
6.38E+17,1,i get so seductive when i take my ambien and some sleep aid
6.39E+17,1,took a propranolol put my leg up all is right in the world
6.42E+17,1,not going near tramadol again never been so tired in my entire life
5.84E+17,0,i sound like a fucking crying baby wolf on steroids im laughing okay
5.84E+17,0,i could never be a pill popper i get paranoid taking tylenol lol
6.47E+17,0,hes smoked weed done ecstasy smoked crack done cocaine acid and xanax lol
8.14E+17,0,but i gave him both advil and tylenol to take the pain away
3.57E+17,1,the advil pm is kicking in i need to get some sleep tonight
6.41E+17,0,user_mention user_mention user_mention user_mention user_mention how sore is it need some sweet morphine
6.43E+17,0,i often say that weight gain is the worst side effect of quetiapine
6.40E+17,0,this class is like an ambien stuffed in a lunesta drenched in nyquil
4.79E+17,1,nah but i needed some real pain meds cuz that tylenol did nothing
6.93E+17,1,i have a headache this tylenol need to hurry up and kick in
6.36E+17,1,clearly suppose to be sleep and this tramadol is in full effect gn
6.40E+17,0,user_mention both sound really good im bummed were gonna miss roxane gay tomorrow
6.44E+17,0,is dr carson taking notes or writing himself a refill of xanax gopdebate
5.04E+17,1,i feel so tired right now and its beautiful thank you advil pm
6.52E+17,0,sundresses advil dancing to til the mornin by kehlani of course attheshop url
8.02E+17,0,i would go back to taking xanax just to forget about you completely
5.06E+17,0,today its sunglasses and advil but its ok bkus these are prada url
6.33E+17,1,i dont know if me taking tylenol pm at was a good idea
